file,line,path,type,base,id,props_json
modules/client_options/graphics.otui,25,OptionPanel/OptionCheckBox#enableLights,OptionCheckBox,,enableLights,"{""id"": ""enableLights""}"
modules/client_options/graphics.otui,29,OptionPanel/OptionCheckBox#fullscreen,OptionCheckBox,,fullscreen,"{""id"": ""fullscreen"", ""tooltip"": ""Ctrl+Shift+F""}"
modules/client_options/graphics.otui,34,OptionPanel/OptionCheckBox#antialiasing,OptionCheckBox,,antialiasing,"{""id"": ""antialiasing""}"
modules/client_options/graphics.otui,38,OptionPanel/Label#optimizationLevelLabel,Label,,optimizationLevelLabel,"{""margin-top"": ""12"", ""id"": ""optimizationLevelLabel""}"
modules/client_options/graphics.otui,43,OptionPanel/ComboBox#optimizationLevel,ComboBox,,optimizationLevel,"{""id"": ""optimizationLevel"", ""margin-top"": ""3"", ""margin-right"": ""2"", ""margin-left"": ""2"", ""self"": ""addOption(\""Maximum\"")""}"
modules/client_options/graphics.otui,57,OptionPanel/Label,Label,,,"{""margin-top"": ""5""}"
modules/client_options/graphics.otui,61,OptionPanel/Label#backgroundFrameRateLabel,Label,,backgroundFrameRateLabel,"{""id"": ""backgroundFrameRateLabel"", ""margin-top"": ""12""}"
modules/client_options/graphics.otui,70,OptionPanel/Label#backgroundFrameRateLabel/end,end,,,"{""self"": ""setText(tr('Game framerate limit: %s', text))""}"
modules/client_options/graphics.otui,73,OptionPanel/OptionScrollbar#backgroundFrameRate,OptionScrollbar,,backgroundFrameRate,"{""id"": ""backgroundFrameRate"", ""margin-top"": ""3"", ""minimum"": ""10"", ""maximum"": ""201""}"
modules/client_options/graphics.otui,79,OptionPanel/Label#ambientLightLabel,Label,,ambientLightLabel,"{""id"": ""ambientLightLabel"", ""margin-top"": ""6"", ""self"": ""setText(tr('Ambient light: %s%%', value))""}"
modules/client_options/graphics.otui,86,OptionPanel/OptionScrollbar#ambientLight,OptionScrollbar,,ambientLight,"{""id"": ""ambientLight"", ""margin-top"": ""3"", ""minimum"": ""0"", ""maximum"": ""100""}"
modules/client_options/graphics.otui,92,OptionPanel/Label#tips,Label,,tips,"{""id"": ""tips"", ""margin-top"": ""20"", ""text-auto-resize"": ""true"", ""text-align"": ""left"", ""text-wrap"": ""true"", ""visible"": ""false""}"
modules/client_options/interface.otui,1,OptionPanel,OptionPanel,,,{}
modules/client_options/interface.otui,2,OptionPanel/Label#layoutLabel,Label,,layoutLabel,"{""width"": ""130"", ""id"": ""layoutLabel"", ""visible"": ""false""}"
modules/client_options/interface.otui,9,OptionPanel/ComboBox#layout,ComboBox,,layout,"{""id"": ""layout"", ""margin-top"": ""3"", ""margin-right"": ""2"", ""margin-left"": ""2"", ""visible"": ""false"", ""self"": ""addOption(file:gsub(\""^%l\"", string.upper))""}"
modules/client_options/interface.otui,22,OptionPanel/ComboBox#layout/end,end,,,{}
modules/client_options/interface.otui,23,OptionPanel/ComboBox#layout/end,end,,,{}
modules/client_options/interface.otui,25,OptionPanel/OptionCheckBox#classicView,OptionCheckBox,,classicView,"{""id"": ""classicView"", ""margin-top"": ""5"", ""visible"": ""false""}"
modules/client_options/interface.otui,33,OptionPanel/OptionCheckBox#cacheMap,OptionCheckBox,,cacheMap,"{""id"": ""cacheMap"", ""visible"": ""false""}"
modules/client_options/interface.otui,40,OptionPanel/OptionCheckBox#showPing,OptionCheckBox,,showPing,"{""id"": ""showPing""}"
modules/client_options/interface.otui,45,OptionPanel/OptionCheckBox#displayNames,OptionCheckBox,,displayNames,"{""id"": ""displayNames""}"
modules/client_options/interface.otui,49,OptionPanel/OptionCheckBox#displayHealth,OptionCheckBox,,displayHealth,"{""id"": ""displayHealth""}"
modules/client_options/interface.otui,53,OptionPanel/OptionCheckBox#displayHealthOnTop,OptionCheckBox,,displayHealthOnTop,"{""id"": ""displayHealthOnTop"", ""visible"": ""false""}"
modules/client_options/interface.otui,59,OptionPanel/OptionCheckBox#hidePlayerBars,OptionCheckBox,,hidePlayerBars,"{""id"": ""hidePlayerBars""}"
modules/client_options/interface.otui,63,OptionPanel/OptionCheckBox#displayMana,OptionCheckBox,,displayMana,"{""id"": ""displayMana"", ""visible"": ""false""}"
modules/client_options/interface.otui,69,OptionPanel/OptionCheckBox#highlightThingsUnderCursor,OptionCheckBox,,highlightThingsUnderCursor,"{""id"": ""highlightThingsUnderCursor""}"
modules/client_options/interface.otui,73,OptionPanel/Panel,Panel,,,"{""height"": ""40"", ""margin-top"": ""3""}"
modules/client_options/interface.otui,77,OptionPanel/Panel/Label#leftPanelsLabel,Label,,leftPanelsLabel,"{""width"": ""90"", ""anchors.left"": ""parent.left"", ""anchors.top"": ""parent.top"", ""id"": ""leftPanelsLabel""}"
modules/client_options/interface.otui,84,OptionPanel/Panel/Label#rightPanelsLabel,Label,,rightPanelsLabel,"{""width"": ""90"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""prev.top"", ""id"": ""rightPanelsLabel""}"
modules/client_options/interface.otui,91,OptionPanel/Panel/Label#backpackPanelLabel,Label,,backpackPanelLabel,"{""width"": ""130"", ""anchors.left"": ""prev.right"", ""anchors.top"": ""prev.top"", ""id"": ""backpackPanelLabel""}"
modules/client_options/interface.otui,99,OptionPanel/Panel/ComboBox#leftPanels,ComboBox,,leftPanels,"{""id"": ""leftPanels"", ""anchors.left"": ""leftPanelsLabel.left"", ""anchors.right"": ""leftPanelsLabel.right"", ""anchors.top"": ""leftPanelsLabel.bottom"", ""margin-top"": ""3"", ""margin-right"": ""20"", ""self"": ""addOption(\""4\"")""}"
modules/client_options/interface.otui,114,OptionPanel/Panel/ComboBox#rightPanels,ComboBox,,rightPanels,"{""id"": ""rightPanels"", ""anchors.left"": ""rightPanelsLabel.left"", ""anchors.right"": ""rightPanelsLabel.right"", ""anchors.top"": ""rightPanelsLabel.bottom"", ""margin-top"": ""3"", ""margin-right"": ""20"", ""self"": ""addOption(\""4\"")""}"
modules/client_options/interface.otui,128,OptionPanel/Panel/ComboBox#containerPanel,ComboBox,,containerPanel,"{""id"": ""containerPanel"", ""anchors.left"": ""backpackPanelLabel.left"", ""anchors.right"": ""backpackPanelLabel.right"", ""anchors.top"": ""backpackPanelLabel.bottom"", ""margin-top"": ""3"", ""self"": ""addOption(\""4th right panel\"")""}"
modules/client_options/interface.otui,145,OptionPanel/Label#crosshairLabel,Label,,crosshairLabel,"{""margin-top"": ""3"", ""id"": ""crosshairLabel""}"
modules/client_options/interface.otui,150,OptionPanel/ComboBox#crosshair,ComboBox,,crosshair,"{""id"": ""crosshair"", ""margin-top"": ""3"", ""margin-right"": ""2"", ""margin-left"": ""2"", ""self"": ""addOption(\""Full\"")""}"
modules/client_options/interface.otui,161,OptionPanel/Label#floorFadingLabel,Label,,floorFadingLabel,"{""id"": ""floorFadingLabel"", ""margin-top"": ""6"", ""self"": ""setText(tr('Floor fading: %s ms', value))""}"
modules/client_options/interface.otui,168,OptionPanel/OptionScrollbar#floorFading,OptionScrollbar,,floorFading,"{""id"": ""floorFading"", ""margin-top"": ""3"", ""minimum"": ""0"", ""maximum"": ""2000""}"
modules/client_options/interface.otui,174,OptionPanel/Label#floorFadingLabel2,Label,,floorFadingLabel2,"{""id"": ""floorFadingLabel2"", ""margin-top"": ""6""}"
modules/client_options/options.otui,1,OptionCheckBox,OptionCheckBox,CheckBox,,"{""height"": ""16"", ""margin-top"": ""2""}"
modules/client_options/options.otui,8,OptionScrollbar,OptionScrollbar,HorizontalScrollBar,,"{""step"": ""1""}"
modules/client_options/options.otui,12,OptionPanel,OptionPanel,Panel,,"{""layout"": """", ""type"": ""verticalBox""}"
modules/client_options/options.otui,16,MainWindow#optionsWindow,MainWindow,,optionsWindow,"{""id"": ""optionsWindow"", ""size"": ""490 360""}"
modules/client_options/options.otui,26,MainWindow#optionsWindow/TabBarVertical#optionsTabBar,TabBarVertical,,optionsTabBar,"{""id"": ""optionsTabBar"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""anchors.bottom"": ""parent.bottom""}"
modules/client_options/options.otui,32,MainWindow#optionsWindow/Panel#optionsTabContent,Panel,,optionsTabContent,"{""id"": ""optionsTabContent"", ""anchors.top"": ""optionsTabBar.top"", ""anchors.left"": ""optionsTabBar.right"", ""anchors.right"": ""parent.right"", ""anchors.bottom"": ""optionsTabBar.bottom"", ""margin-left"": ""10"", ""margin-top"": ""3""}"
modules/client_options/options.otui,41,MainWindow#optionsWindow/Button,Button,,,"{""width"": ""64"", ""anchors.right"": ""parent.right"", ""anchors.bottom"": ""parent.bottom""}"
modules/client_stats/stats.otui,1,DebugText,DebugText,Label,,"{""font"": ""terminus-10px"", ""text-wrap"": ""false"", ""text-auto-resize"": ""true"", ""text-align"": ""topleft"", ""anchors.right"": ""parent.right"", ""anchors.left"": ""parent.left"", ""anchors.top"": ""prev.bottom""}"
modules/client_stats/stats.otui,10,DebugLabel,DebugLabel,Label,,"{""text-wrap"": ""false"", ""text-auto-resize"": ""false"", ""text-align"": ""center"", ""anchors.right"": ""parent.right"", ""anchors.left"": ""parent.left"", ""anchors.top"": ""prev.bottom""}"
modules/client_stats/stats.otui,18,MainWindow#debugWindow,MainWindow,,debugWindow,"{""id"": ""debugWindow"", ""size"": ""550 300"", ""margin"": ""0 0 0 0"", ""padding"": ""25 3 3 3"", ""opacity"": ""0.9""}"
modules/client_stats/stats.otui,33,MainWindow#debugWindow/ScrollablePanel#debugPanel,ScrollablePanel,,debugPanel,"{""id"": ""debugPanel"", ""anchors.fill"": ""parent"", ""margin-bottom"": ""5"", ""margin"": ""5 5 5 5"", ""padding-left"": ""5"", ""vertical-scrollbar"": ""debugScroll""}"
modules/client_stats/stats.otui,41,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#sleepTime,DebugText,,sleepTime,"{""id"": ""sleepTime"", ""text"": ""-"", ""anchors.top"": ""parent.top""}"
modules/client_stats/stats.otui,46,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#luaRamUsage,DebugText,,luaRamUsage,"{""id"": ""luaRamUsage"", ""text"": ""-""}"
modules/client_stats/stats.otui,50,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#atlas,DebugText,,atlas,"{""id"": ""atlas"", ""text"": ""-""}"
modules/client_stats/stats.otui,54,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugLabel,DebugLabel,,,{}
modules/client_stats/stats.otui,57,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#proxies,DebugText,,proxies,"{""id"": ""proxies"", ""text"": ""-""}"
modules/client_stats/stats.otui,61,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugLabel,DebugLabel,,,{}
modules/client_stats/stats.otui,64,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#mainStats,DebugText,,mainStats,"{""id"": ""mainStats"", ""text"": ""-""}"
modules/client_stats/stats.otui,68,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugLabel,DebugLabel,,,{}
modules/client_stats/stats.otui,71,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#adaptiveRender,DebugText,,adaptiveRender,"{""id"": ""adaptiveRender"", ""text"": ""-""}"
modules/client_stats/stats.otui,75,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#render,DebugText,,render,"{""id"": ""render"", ""text"": ""-""}"
modules/client_stats/stats.otui,79,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugLabel,DebugLabel,,,{}
modules/client_stats/stats.otui,82,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#dispatcherStats,DebugText,,dispatcherStats,"{""id"": ""dispatcherStats"", ""text"": ""-""}"
modules/client_stats/stats.otui,86,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugLabel,DebugLabel,,,{}
modules/client_stats/stats.otui,89,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#luaStats,DebugText,,luaStats,"{""id"": ""luaStats"", ""text"": ""-""}"
modules/client_stats/stats.otui,93,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugLabel,DebugLabel,,,{}
modules/client_stats/stats.otui,96,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#luaCallback,DebugText,,luaCallback,"{""id"": ""luaCallback"", ""text"": ""-""}"
modules/client_stats/stats.otui,100,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugLabel,DebugLabel,,,{}
modules/client_stats/stats.otui,103,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#widgetsInfo,DebugText,,widgetsInfo,"{""id"": ""widgetsInfo"", ""text"": ""Disabled, edit stats.lua to enable""}"
modules/client_stats/stats.otui,107,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugLabel,DebugLabel,,,{}
modules/client_stats/stats.otui,110,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#packets,DebugText,,packets,"{""id"": ""packets"", ""text"": ""-""}"
modules/client_stats/stats.otui,114,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugLabel,DebugLabel,,,{}
modules/client_stats/stats.otui,117,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#slowMain,DebugText,,slowMain,"{""id"": ""slowMain"", ""text"": ""-""}"
modules/client_stats/stats.otui,121,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugLabel,DebugLabel,,,{}
modules/client_stats/stats.otui,124,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#slowRender,DebugText,,slowRender,"{""id"": ""slowRender"", ""text"": ""-""}"
modules/client_stats/stats.otui,128,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugLabel,DebugLabel,,,{}
modules/client_stats/stats.otui,131,MainWindow#debugWindow/ScrollablePanel#debugPanel/DebugText#slowPackets,DebugText,,slowPackets,"{""id"": ""slowPackets"", ""text"": ""-""}"
modules/client_stats/stats.otui,135,MainWindow#debugWindow/VerticalScrollBar#debugScroll,VerticalScrollBar,,debugScroll,"{""id"": ""debugScroll"", ""anchors.top"": ""parent.top"", ""anchors.bottom"": ""parent.bottom"", ""anchors.right"": ""parent.right"", ""step"": ""48"", ""pixels-scroll"": ""true""}"
modules/client_stats/stats.otui,143,MainWindow#debugWindow/ResizeBorder,ResizeBorder,,,"{""anchors.bottom"": ""parent.bottom"", ""anchors.left"": ""parent.left"", ""anchors.right"": ""parent.right""}"
modules/client_stats/stats.otui,148,MainWindow#debugWindow/ResizeBorder,ResizeBorder,,,"{""anchors.right"": ""parent.right"", ""anchors.top"": ""parent.top"", ""anchors.bottom"": ""parent.bottom""}"
modules/client_terminal/terminal.otui,1,TerminalLabel,TerminalLabel,UILabel,,"{""font"": ""terminus-10px"", ""text-wrap"": ""true"", ""text-auto-resize"": ""true"", ""phantom"": ""true""}"
modules/client_terminal/terminal.otui,7,TerminalSelectText,TerminalSelectText,UITextEdit,,"{""font"": ""terminus-10px"", ""text-wrap"": ""true"", ""text-align"": ""bottomLeft"", ""editable"": ""false"", ""change-cursor-image"": ""false"", ""cursor-visible"": ""false"", ""selection-color"": ""black"", ""selection-background-color"": ""white"", ""color"": ""alpha"", ""focusable"": ""false"", ""auto-scroll"": ""false""}"
modules/client_terminal/terminal.otui,20,UIWindow#terminalWindow,UIWindow,,terminalWindow,"{""id"": ""terminalWindow"", ""background-color"": ""#000000"", ""opacity"": ""0.85"", ""clipping"": ""true"", ""anchors.fill"": ""parent"", ""border"": ""1 black""}"
modules/client_terminal/terminal.otui,30,UIWindow#terminalWindow/Label#titleBar,Label,,titleBar,"{""id"": ""titleBar"", ""border"": ""1 black"", ""color"": ""white"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""anchors.right"": ""parent.right"", ""background-color"": ""#ffffff11"", ""text-align"": ""left"", ""text-offset"": ""4 0"", ""height"": ""18"", ""visible"": ""false""}"
modules/client_terminal/terminal.otui,44,UIWindow#terminalWindow/ScrollablePanel#terminalBuffer,ScrollablePanel,,terminalBuffer,"{""id"": ""terminalBuffer"", ""focusable"": ""false"", ""anchors.left"": ""parent.left"", ""anchors.right"": ""terminalScroll.left"", ""anchors.top"": ""terminalScroll.top"", ""anchors.bottom"": ""commandTextEdit.top"", ""layout"": """", ""type"": ""verticalBox"", ""align-bottom"": ""true"", ""vertical-scrollbar"": ""terminalScroll"", ""inverted-scroll"": ""true"", ""margin-left"": ""2""}"
modules/client_terminal/terminal.otui,58,UIWindow#terminalWindow/TerminalSelectText#terminalSelectText,TerminalSelectText,,terminalSelectText,"{""id"": ""terminalSelectText"", ""anchors.fill"": ""terminalBuffer"", ""focusable"": ""false""}"
modules/client_terminal/terminal.otui,63,UIWindow#terminalWindow/VerticalScrollBar#terminalScroll,VerticalScrollBar,,terminalScroll,"{""id"": ""terminalScroll"", ""anchors.top"": ""parent.top"", ""anchors.bottom"": ""parent.bottom"", ""anchors.right"": ""parent.right"", ""step"": ""48"", ""pixels-scroll"": ""true""}"
modules/client_terminal/terminal.otui,71,UIWindow#terminalWindow/UILabel#commandSymbolLabel,UILabel,,commandSymbolLabel,"{""id"": ""commandSymbolLabel"", ""size"": ""12 12"", ""fixed-size"": ""true"", ""anchors.bottom"": ""parent.bottom"", ""anchors.left"": ""parent.left"", ""margin-left"": ""2"", ""font"": ""terminus-10px"", ""text"": "">""}"
modules/client_terminal/terminal.otui,81,UIWindow#terminalWindow/UITextEdit#commandTextEdit,UITextEdit,,commandTextEdit,"{""id"": ""commandTextEdit"", ""background"": ""#aaaaaa11"", ""border-color"": ""#aaaaaa88"", ""anchors.bottom"": ""parent.bottom"", ""anchors.left"": ""commandSymbolLabel.right"", ""anchors.right"": ""terminalScroll.left"", ""margin-left"": ""1"", ""padding-left"": ""2"", ""font"": ""terminus-10px"", ""selection-color"": ""black"", ""selection-background-color"": ""white"", ""border-width-left"": ""1"", ""border-width-top"": ""1"", ""multiline"": ""true"", ""text-auto-submit"": ""true""}"
modules/client_terminal/terminal.otui,104,UIWindow#terminalWindow/ResizeBorder#bottomResizeBorder,ResizeBorder,,bottomResizeBorder,"{""id"": ""bottomResizeBorder"", ""anchors.bottom"": ""parent.bottom"", ""anchors.left"": ""parent.left"", ""anchors.right"": ""parent.right"", ""enabled"": ""false""}"
modules/client_terminal/terminal.otui,111,UIWindow#terminalWindow/ResizeBorder#rightResizeBorder,ResizeBorder,,rightResizeBorder,"{""id"": ""rightResizeBorder"", ""anchors.right"": ""parent.right"", ""anchors.top"": ""parent.top"", ""anchors.bottom"": ""parent.bottom"", ""enabled"": ""false""}"
